Part_Code,Month,Stockout,Bal Qty,Sal Qty,Estimated Demand
FDX1L2Z-13404-AA ,2024-10-01,False,5.0,0.0,
FDX1L2Z-13404-AA ,2024-11-01,False,4.0,1.0,
FDX1L2Z-13404-AA ,2024-12-01,False,3.0,1.0,
FDX1L2Z-13404-AA ,2025-01-01,False,3.0,0.0,
FDX1L2Z-13404-AA ,2025-02-01,False,2.0,1.0,
FDX1L2Z-13404-AA ,2025-03-01,False,2.0,0.0,
FDX1L2Z-13404-AA ,2025-04-01,False,7.0,1.0,
FDX1L2Z-13404-AA ,2025-05-01,False,7.0,0.0,0.0
FDX1L2Z-13404-AA ,2025-06-01,False,7.0,0.0,0.0
FDX1L2Z-13405-AA ,2024-06-01,False,1.0,0.0,
FDX1L2Z-13405-AA ,2024-07-01,False,1.0,0.0,
FDX1L2Z-13405-AA ,2024-08-01,False,1.0,0.0,
FDX1L2Z-13405-AA ,2024-09-01,False,1.0,0.0,
FDX1L2Z-13405-AA ,2024-10-01,False,1.0,0.0,
FDX1L2Z-13405-AA ,2024-11-01,False,0.0,1.0,
FDX1L2Z-13405-AA ,2024-12-01,True,0.0,0.0,
FDX1L2Z-13405-AA ,2025-01-01,True,0.0,0.0,
FDX1L2Z-13405-AA ,2025-02-01,True,0.0,0.0,
FDX1L2Z-13405-AA ,2025-03-01,True,0.0,0.0,
FDX1L2Z-13405-AA ,2025-04-01,True,5.0,1.0,
FDX1L2Z-13405-AA ,2025-05-01,False,4.0,1.0,0.0
FDX1L2Z-13405-AA ,2025-06-01,False,4.0,0.0,0.0
FDX1L2Z-3084-AA ,2024-06-01,False,3.0,0.0,
FDX1L2Z-3084-AA ,2024-07-01,False,3.0,0.0,
FDX1L2Z-3084-AA ,2024-08-01,False,3.0,0.0,
FDX1L2Z-3084-AA ,2024-09-01,False,3.0,0.0,
FDX1L2Z-3084-AA ,2024-10-01,False,1.0,2.0,
FDX1L2Z-3084-AA ,2024-11-01,False,2.0,0.0,
FDX1L2Z-3084-AA ,2024-12-01,False,2.0,0.0,
FDX1L2Z-3084-AA ,2025-01-01,False,2.0,0.0,
FDX1L2Z-3084-AA ,2025-02-01,False,2.0,0.0,
FDX1L2Z-3084-AA ,2025-03-01,False,2.0,0.0,
FDX1L2Z-3084-AA ,2025-04-01,False,2.0,0.0,
FDX1L2Z-3084-AA ,2025-05-01,False,7.0,0.0,0.0
FDX1L2Z-3084-AA ,2025-06-01,False,7.0,0.0,1.0
FDX1L2Z-3085-AA ,2024-06-01,False,2.0,0.0,
FDX1L2Z-3085-AA ,2024-07-01,False,2.0,0.0,
FDX1L2Z-3085-AA ,2024-08-01,False,2.0,0.0,
FDX1L2Z-3085-AA ,2024-09-01,False,2.0,0.0,
FDX1L2Z-3085-AA ,2024-10-01,False,6.0,1.0,
FDX1L2Z-3085-AA ,2024-11-01,False,7.0,0.0,
FDX1L2Z-3085-AA ,2024-12-01,False,7.0,0.0,
FDX1L2Z-3085-AA ,2025-01-01,False,7.0,0.0,
FDX1L2Z-3085-AA ,2025-02-01,False,7.0,0.0,
FDX1L2Z-3085-AA ,2025-03-01,False,7.0,0.0,
FDX1L2Z-3085-AA ,2025-04-01,False,7.0,0.0,
FDX1L2Z-3085-AA ,2025-05-01,False,7.0,0.0,0.0
FDX1L2Z-3085-AA ,2025-06-01,False,7.0,0.0,0.0
FDX1L2Z-5K484-AA ,2024-06-01,False,5.0,0.0,
FDX1L2Z-5K484-AA ,2024-07-01,False,25.0,0.0,
FDX1L2Z-5K484-AA ,2024-08-01,False,25.0,0.0,
FDX1L2Z-5K484-AA ,2024-09-01,False,25.0,0.0,
FDX1L2Z-5K484-AA ,2024-10-01,False,25.0,0.0,
FDX1L2Z-5K484-AA ,2024-11-01,False,23.0,2.0,
FDX1L2Z-5K484-AA ,2024-12-01,False,21.0,2.0,
FDX1L2Z-5K484-AA ,2025-01-01,False,17.0,4.0,
FDX1L2Z-5K484-AA ,2025-02-01,False,17.0,0.0,
FDX1L2Z-5K484-AA ,2025-03-01,False,15.0,2.0,
FDX1L2Z-5K484-AA ,2025-04-01,False,15.0,0.0,
FDX1L2Z-5K484-AA ,2025-05-01,False,13.0,2.0,1.0
FDX1L2Z-5K484-AA ,2025-06-01,False,13.0,0.0,1.0
FDX1L2Z-6K297-BA ,2024-06-01,False,7.0,0.0,
FDX1L2Z-6K297-BA ,2024-07-01,False,7.0,0.0,
FDX1L2Z-6K297-BA ,2024-08-01,False,7.0,0.0,
FDX1L2Z-6K297-BA ,2024-09-01,False,7.0,0.0,
FDX1L2Z-6K297-BA ,2024-10-01,False,7.0,0.0,
FDX1L2Z-6K297-BA ,2024-11-01,False,6.0,1.0,
FDX1L2Z-6K297-BA ,2024-12-01,False,6.0,0.0,
FDX1L2Z-6K297-BA ,2025-01-01,False,6.0,0.0,
FDX1L2Z-6K297-BA ,2025-02-01,False,6.0,0.0,
FDX1L2Z-6K297-BA ,2025-03-01,False,6.0,0.0,
FDX1L2Z-6K297-BA ,2025-04-01,False,6.0,0.0,
FDX1L2Z-6K297-BA ,2025-05-01,False,6.0,0.0,0.0
FDX1L2Z-6K297-BA ,2025-06-01,False,6.0,0.0,0.0
FDX1L2Z-8200-AAB ,2024-06-01,False,1.0,0.0,
FDX1L2Z-8200-AAB ,2024-07-01,False,1.0,0.0,
FDX1L2Z-8200-AAB ,2024-08-01,False,1.0,0.0,
FDX1L2Z-8200-AAB ,2024-09-01,False,1.0,0.0,
FDX1L2Z-8200-AAB ,2024-10-01,False,6.0,0.0,
FDX1L2Z-8200-AAB ,2024-11-01,False,5.0,1.0,
FDX1L2Z-8200-AAB ,2024-12-01,False,4.0,1.0,
FDX1L2Z-8200-AAB ,2025-01-01,False,4.0,0.0,
FDX1L2Z-8200-AAB ,2025-02-01,False,4.0,0.0,
FDX1L2Z-8200-AAB ,2025-03-01,False,4.0,0.0,
FDX1L2Z-8200-AAB ,2025-04-01,False,4.0,0.0,
FDX1L2Z-8200-AAB ,2025-05-01,False,4.0,0.0,0.0
FDX1L2Z-8200-AAB ,2025-06-01,False,4.0,0.0,0.0
FDX1R3Z-13008-AC ,2024-06-01,False,12.0,0.0,
FDX1R3Z-13008-AC ,2024-07-01,False,12.0,0.0,
FDX1R3Z-13008-AC ,2024-08-01,False,12.0,0.0,
FDX1R3Z-13008-AC ,2024-09-01,False,12.0,0.0,
FDX1R3Z-13008-AC ,2024-10-01,False,12.0,0.0,
FDX1R3Z-13008-AC ,2024-11-01,False,12.0,0.0,
FDX1R3Z-13008-AC ,2024-12-01,False,10.0,2.0,
FDX1R3Z-13008-AC ,2025-01-01,False,10.0,0.0,
FDX1R3Z-13008-AC ,2025-02-01,False,10.0,0.0,
FDX1R3Z-13008-AC ,2025-03-01,False,10.0,0.0,
FDX1R3Z-13008-AC ,2025-04-01,False,10.0,0.0,
FDX1R3Z-13008-AC ,2025-05-01,False,10.0,0.0,0.0
FDX1R3Z-13008-AC ,2025-06-01,False,10.0,0.0,0.0
FDX1R3Z-13008-AD ,2024-06-01,False,10.0,0.0,
FDX1R3Z-13008-AD ,2024-07-01,False,10.0,0.0,
FDX1R3Z-13008-AD ,2024-08-01,False,10.0,0.0,
FDX1R3Z-13008-AD ,2024-09-01,False,10.0,0.0,
FDX1R3Z-13008-AD ,2024-10-01,False,10.0,0.0,
FDX1R3Z-13008-AD ,2024-11-01,False,10.0,0.0,
FDX1R3Z-13008-AD ,2024-12-01,False,9.0,1.0,
FDX1R3Z-13008-AD ,2025-01-01,False,9.0,0.0,
FDX1R3Z-13008-AD ,2025-02-01,False,9.0,0.0,
FDX1R3Z-13008-AD ,2025-03-01,False,9.0,0.0,
FDX1R3Z-13008-AD ,2025-04-01,False,9.0,0.0,
FDX1R3Z-13008-AD ,2025-05-01,False,9.0,0.0,0.0
FDX1R3Z-13008-AD ,2025-06-01,False,9.0,0.0,0.0
FDX1R3Z-16612-AA ,2024-06-01,False,2.0,0.0,
FDX1R3Z-16612-AA ,2024-07-01,False,2.0,0.0,
FDX1R3Z-16612-AA ,2024-08-01,False,2.0,0.0,
FDX1R3Z-16612-AA ,2024-09-01,False,2.0,0.0,
FDX1R3Z-16612-AA ,2024-10-01,False,2.0,0.0,
FDX1R3Z-16612-AA ,2024-11-01,False,2.0,0.0,
FDX1R3Z-16612-AA ,2024-12-01,False,2.0,0.0,
FDX1R3Z-16612-AA ,2025-01-01,False,2.0,0.0,
FDX1R3Z-16612-AA ,2025-02-01,False,2.0,0.0,
FDX1R3Z-16612-AA ,2025-03-01,False,1.0,1.0,
FDX1R3Z-16612-AA ,2025-04-01,False,1.0,0.0,
FDX1R3Z-16612-AA ,2025-05-01,False,1.0,0.0,0.0
FDX1R3Z-16612-AA ,2025-06-01,False,1.0,0.0,0.0
FDX2C3Z-8A080-AA ,2024-06-01,False,5.0,0.0,
FDX2C3Z-8A080-AA ,2024-07-01,False,5.0,0.0,
FDX2C3Z-8A080-AA ,2024-08-01,False,5.0,0.0,
FDX2C3Z-8A080-AA ,2024-09-01,False,4.0,1.0,
FDX2C3Z-8A080-AA ,2024-10-01,False,4.0,0.0,
FDX2C3Z-8A080-AA ,2024-11-01,False,4.0,0.0,
FDX2C3Z-8A080-AA ,2024-12-01,False,4.0,0.0,
FDX2C3Z-8A080-AA ,2025-01-01,False,4.0,0.0,
FDX2C3Z-8A080-AA ,2025-02-01,False,4.0,0.0,
FDX2C3Z-8A080-AA ,2025-03-01,False,4.0,0.0,
FDX2C3Z-8A080-AA ,2025-04-01,False,3.0,1.0,
FDX2C3Z-8A080-AA ,2025-05-01,False,3.0,0.0,0.0
FDX2C3Z-8A080-AA ,2025-06-01,False,2.0,1.0,0.0
FDX2L1Z-13404-AB ,2024-06-01,False,6.0,0.0,
FDX2L1Z-13404-AB ,2024-07-01,False,5.0,1.0,
FDX2L1Z-13404-AB ,2024-08-01,False,4.0,1.0,
FDX2L1Z-13404-AB ,2024-09-01,False,4.0,0.0,
FDX2L1Z-13404-AB ,2024-10-01,False,4.0,0.0,
FDX2L1Z-13404-AB ,2024-11-01,False,3.0,1.0,
FDX2L1Z-13404-AB ,2024-12-01,False,3.0,0.0,
FDX2L1Z-13404-AB ,2025-01-01,False,3.0,0.0,
FDX2L1Z-13404-AB ,2025-02-01,False,3.0,0.0,
FDX2L1Z-13404-AB ,2025-03-01,False,3.0,0.0,
FDX2L1Z-13404-AB ,2025-04-01,False,9.0,0.0,
FDX2L1Z-13404-AB ,2025-05-01,False,9.0,0.0,1.0
FDX2L1Z-13404-AB ,2025-06-01,False,9.0,0.0,1.0
FDX2L1Z-13405-AB ,2024-06-01,False,2.0,0.0,
FDX2L1Z-13405-AB ,2024-07-01,False,2.0,0.0,
FDX2L1Z-13405-AB ,2024-08-01,False,2.0,0.0,
FDX2L1Z-13405-AB ,2024-09-01,False,2.0,0.0,
FDX2L1Z-13405-AB ,2024-10-01,False,2.0,0.0,
FDX2L1Z-13405-AB ,2024-11-01,False,2.0,0.0,
FDX2L1Z-13405-AB ,2024-12-01,False,2.0,0.0,
FDX2L1Z-13405-AB ,2025-01-01,False,2.0,0.0,
FDX2L1Z-13405-AB ,2025-02-01,False,2.0,0.0,
FDX2L1Z-13405-AB ,2025-03-01,False,2.0,0.0,
FDX2L1Z-13405-AB ,2025-04-01,False,8.0,0.0,
FDX2L1Z-13405-AB ,2025-05-01,False,7.0,1.0,1.0
FDX2L1Z-13405-AB ,2025-06-01,False,7.0,0.0,0.0
FDX2L1Z-16C826-AA ,2024-06-01,False,12.0,0.0,
FDX2L1Z-16C826-AA ,2024-07-01,False,12.0,0.0,
FDX2L1Z-16C826-AA ,2024-08-01,False,12.0,0.0,
FDX2L1Z-16C826-AA ,2024-09-01,False,10.0,2.0,
FDX2L1Z-16C826-AA ,2024-10-01,False,10.0,0.0,
FDX2L1Z-16C826-AA ,2024-11-01,False,8.0,2.0,
FDX2L1Z-16C826-AA ,2024-12-01,False,6.0,2.0,
FDX2L1Z-16C826-AA ,2025-01-01,False,4.0,2.0,
FDX2L1Z-16C826-AA ,2025-02-01,False,4.0,0.0,
FDX2L1Z-16C826-AA ,2025-03-01,False,4.0,0.0,
FDX2L1Z-16C826-AA ,2025-04-01,False,0.0,4.0,
FDX2L1Z-16C826-AA ,2025-05-01,True,10.0,0.0,1.0
FDX2L1Z-16C826-AA ,2025-06-01,False,8.0,2.0,2.0
FDX2L1Z-8200-AAA ,2024-06-01,False,3.0,1.0,
FDX2L1Z-8200-AAA ,2024-07-01,False,3.0,0.0,
FDX2L1Z-8200-AAA ,2024-08-01,False,3.0,0.0,
FDX2L1Z-8200-AAA ,2024-09-01,False,3.0,0.0,
FDX2L1Z-8200-AAA ,2024-10-01,False,3.0,0.0,
FDX2L1Z-8200-AAA ,2024-11-01,False,6.0,0.0,
FDX2L1Z-8200-AAA ,2024-12-01,False,6.0,0.0,
FDX2L1Z-8200-AAA ,2025-01-01,False,6.0,0.0,
FDX2L1Z-8200-AAA ,2025-02-01,False,6.0,0.0,
FDX2L1Z-8200-AAA ,2025-03-01,False,6.0,0.0,
FDX2L1Z-8200-AAA ,2025-04-01,False,6.0,0.0,
FDX2L1Z-8200-AAA ,2025-05-01,False,6.0,0.0,0.0
FDX2L1Z-8200-AAA ,2025-06-01,False,6.0,0.0,0.0
FDX2L1Z-8A284-AA ,2024-06-01,False,5.0,1.0,
FDX2L1Z-8A284-AA ,2024-07-01,False,5.0,0.0,
FDX2L1Z-8A284-AA ,2024-08-01,False,5.0,0.0,
FDX2L1Z-8A284-AA ,2024-09-01,False,3.0,2.0,
FDX2L1Z-8A284-AA ,2024-10-01,False,1.0,2.0,
FDX2L1Z-8A284-AA ,2024-11-01,False,1.0,0.0,
FDX2L1Z-8A284-AA ,2024-12-01,False,0.0,1.0,
FDX2L1Z-8A284-AA ,2025-01-01,True,0.0,0.0,
FDX2L1Z-8A284-AA ,2025-02-01,True,0.0,0.0,
FDX2L1Z-8A284-AA ,2025-03-01,True,0.0,0.0,
FDX2L1Z-8A284-AA ,2025-04-01,True,6.0,0.0,
FDX2L1Z-8A284-AA ,2025-05-01,False,6.0,0.0,0.0
FDX2L1Z-8A284-AA ,2025-06-01,False,6.0,0.0,0.0
FDX2L2Z-3078-AA ,2024-06-01,False,4.0,0.0,
FDX2L2Z-3078-AA ,2024-07-01,False,4.0,0.0,
FDX2L2Z-3078-AA ,2024-08-01,False,3.0,1.0,
FDX2L2Z-3078-AA ,2024-09-01,False,3.0,0.0,
FDX2L2Z-3078-AA ,2024-10-01,False,2.0,1.0,
FDX2L2Z-3078-AA ,2024-11-01,False,2.0,0.0,
FDX2L2Z-3078-AA ,2024-12-01,False,2.0,0.0,
FDX2L2Z-3078-AA ,2025-01-01,False,1.0,1.0,
FDX2L2Z-3078-AA ,2025-02-01,False,0.0,1.0,
FDX2L2Z-3078-AA ,2025-03-01,True,0.0,0.0,
FDX2L2Z-3078-AA ,2025-04-01,True,0.0,0.0,
FDX2L2Z-3078-AA ,2025-05-01,True,0.0,0.0,0.0
FDX2L2Z-3078-AA ,2025-06-01,True,0.0,0.0,0.0
FDX2L2Z-3079-AA ,2024-06-01,False,2.0,0.0,
FDX2L2Z-3079-AA ,2024-07-01,False,2.0,0.0,
FDX2L2Z-3079-AA ,2024-08-01,False,1.0,1.0,
FDX2L2Z-3079-AA ,2024-09-01,False,1.0,0.0,
FDX2L2Z-3079-AA ,2024-10-01,False,2.0,1.0,
FDX2L2Z-3079-AA ,2024-11-01,False,2.0,0.0,
FDX2L2Z-3079-AA ,2024-12-01,False,2.0,0.0,
FDX2L2Z-3079-AA ,2025-01-01,False,1.0,1.0,
FDX2L2Z-3079-AA ,2025-02-01,False,1.0,0.0,
FDX2L2Z-3079-AA ,2025-03-01,False,1.0,0.0,
FDX2L2Z-3079-AA ,2025-04-01,False,1.0,0.0,
FDX2L2Z-3079-AA ,2025-05-01,False,1.0,0.0,0.0
FDX2L2Z-3079-AA ,2025-06-01,False,0.0,1.0,0.0
FDX2W7Z-8A080-AA ,2024-06-01,True,1.0,1.0,
FDX2W7Z-8A080-AA ,2024-07-01,True,24.0,5.0,
FDX2W7Z-8A080-AA ,2024-08-01,False,27.0,5.0,
FDX2W7Z-8A080-AA ,2024-09-01,False,20.0,7.0,
FDX2W7Z-8A080-AA ,2024-10-01,False,73.0,7.0,
FDX2W7Z-8A080-AA ,2024-11-01,False,65.0,8.0,
FDX2W7Z-8A080-AA ,2024-12-01,False,59.0,6.0,
FDX2W7Z-8A080-AA ,2025-01-01,False,59.0,0.0,
FDX2W7Z-8A080-AA ,2025-02-01,False,45.0,14.0,
FDX2W7Z-8A080-AA ,2025-03-01,False,36.0,9.0,
FDX2W7Z-8A080-AA ,2025-04-01,False,32.0,4.0,
FDX2W7Z-8A080-AA ,2025-05-01,False,51.0,5.0,3.0
FDX2W7Z-8A080-AA ,2025-06-01,False,46.0,5.0,3.0
FDX3L2Z-17618-BA ,2024-06-01,True,10.0,0.0,
FDX3L2Z-17618-BA ,2024-07-01,False,10.0,0.0,
FDX3L2Z-17618-BA ,2024-08-01,False,10.0,0.0,
FDX3L2Z-17618-BA ,2024-09-01,False,10.0,0.0,
FDX3L2Z-17618-BA ,2024-10-01,False,9.0,1.0,
FDX3L2Z-17618-BA ,2024-11-01,False,9.0,0.0,
FDX3L2Z-17618-BA ,2024-12-01,False,9.0,0.0,
FDX3L2Z-17618-BA ,2025-01-01,False,9.0,0.0,
FDX3L2Z-17618-BA ,2025-02-01,False,9.0,0.0,
FDX3L2Z-17618-BA ,2025-03-01,False,9.0,0.0,
FDX3L2Z-17618-BA ,2025-04-01,False,9.0,0.0,
FDX3L2Z-17618-BA ,2025-05-01,False,9.0,0.0,0.0
FDX3L2Z-17618-BA ,2025-06-01,False,9.0,0.0,0.0
FDX3L2Z-8A080-AA ,2024-06-01,False,5.0,2.0,
FDX3L2Z-8A080-AA ,2024-07-01,False,4.0,1.0,
FDX3L2Z-8A080-AA ,2024-08-01,False,4.0,0.0,
FDX3L2Z-8A080-AA ,2024-09-01,False,2.0,2.0,
FDX3L2Z-8A080-AA ,2024-10-01,False,1.0,1.0,
FDX3L2Z-8A080-AA ,2024-11-01,False,13.0,0.0,
FDX3L2Z-8A080-AA ,2024-12-01,False,13.0,0.0,
FDX3L2Z-8A080-AA ,2025-01-01,False,13.0,0.0,
FDX3L2Z-8A080-AA ,2025-02-01,False,13.0,0.0,
FDX3L2Z-8A080-AA ,2025-03-01,False,12.0,1.0,
FDX3L2Z-8A080-AA ,2025-04-01,False,12.0,0.0,
FDX3L2Z-8A080-AA ,2025-05-01,False,11.0,1.0,1.0
FDX3L2Z-8A080-AA ,2025-06-01,False,10.0,1.0,1.0
FDX3L3Z-8A080-AB ,2024-06-01,False,7.0,0.0,
FDX3L3Z-8A080-AB ,2024-07-01,False,7.0,0.0,
FDX3L3Z-8A080-AB ,2024-08-01,False,7.0,0.0,
FDX3L3Z-8A080-AB ,2024-09-01,False,7.0,0.0,
FDX3L3Z-8A080-AB ,2024-10-01,False,7.0,0.0,
FDX3L3Z-8A080-AB ,2024-11-01,False,7.0,0.0,
FDX3L3Z-8A080-AB ,2024-12-01,False,7.0,0.0,
FDX3L3Z-8A080-AB ,2025-01-01,False,7.0,0.0,
FDX3L3Z-8A080-AB ,2025-02-01,False,7.0,0.0,
FDX3L3Z-8A080-AB ,2025-03-01,False,7.0,0.0,
FDX3L3Z-8A080-AB ,2025-04-01,False,7.0,0.0,
FDX3L3Z-8A080-AB ,2025-05-01,False,5.0,2.0,1.0
FDX3L3Z-8A080-AB ,2025-06-01,False,5.0,0.0,0.0
FDX3W1Z-17752-AB ,2024-06-01,False,1.0,0.0,
FDX3W1Z-17752-AB ,2024-07-01,False,1.0,0.0,
FDX3W1Z-17752-AB ,2024-08-01,False,1.0,0.0,
FDX3W1Z-17752-AB ,2024-09-01,False,1.0,0.0,
FDX3W1Z-17752-AB ,2024-10-01,False,1.0,0.0,
FDX3W1Z-17752-AB ,2024-11-01,False,1.0,0.0,
FDX3W1Z-17752-AB ,2024-12-01,False,1.0,0.0,
FDX3W1Z-17752-AB ,2025-01-01,False,1.0,0.0,
FDX3W1Z-17752-AB ,2025-02-01,False,0.0,1.0,
FDX3W1Z-17752-AB ,2025-03-01,True,0.0,0.0,
FDX3W1Z-17752-AB ,2025-04-01,True,0.0,0.0,
FDX3W1Z-17752-AB ,2025-05-01,True,0.0,0.0,0.0
FDX3W1Z-17752-AB ,2025-06-01,True,0.0,0.0,0.0
FDX3W1Z-2N712-AA ,2024-06-01,False,155.0,17.0,
FDX3W1Z-2N712-AA ,2024-07-01,False,143.0,12.0,
FDX3W1Z-2N712-AA ,2024-08-01,False,121.0,22.0,
FDX3W1Z-2N712-AA ,2024-09-01,False,108.0,13.0,
FDX3W1Z-2N712-AA ,2024-10-01,False,102.0,6.0,
FDX3W1Z-2N712-AA ,2024-11-01,False,144.0,18.0,
FDX3W1Z-2N712-AA ,2024-12-01,False,126.0,18.0,
FDX3W1Z-2N712-AA ,2025-01-01,False,113.0,13.0,
FDX3W1Z-2N712-AA ,2025-02-01,False,100.0,13.0,
FDX3W1Z-2N712-AA ,2025-03-01,False,84.0,16.0,
FDX3W1Z-2N712-AA ,2025-04-01,False,60.0,24.0,
FDX3W1Z-2N712-AA ,2025-05-01,False,111.0,9.0,17.0
FDX3W1Z-2N712-AA ,2025-06-01,False,85.0,26.0,14.0
FDX3W1Z-3084-AA ,2024-06-01,False,15.0,2.0,
FDX3W1Z-3084-AA ,2024-07-01,False,10.0,5.0,
FDX3W1Z-3084-AA ,2024-08-01,False,4.0,6.0,
FDX3W1Z-3084-AA ,2024-09-01,False,4.0,0.0,
FDX3W1Z-3084-AA ,2024-10-01,False,27.0,1.0,
FDX3W1Z-3084-AA ,2024-11-01,False,26.0,1.0,
FDX3W1Z-3084-AA ,2024-12-01,False,27.0,0.0,
FDX3W1Z-3084-AA ,2025-01-01,False,27.0,0.0,
FDX3W1Z-3084-AA ,2025-02-01,False,26.0,1.0,
FDX3W1Z-3084-AA ,2025-03-01,False,23.0,3.0,
FDX3W1Z-3084-AA ,2025-04-01,False,28.0,2.0,
FDX3W1Z-3084-AA ,2025-05-01,False,25.0,3.0,5.0
FDX3W1Z-3084-AA ,2025-06-01,False,24.0,1.0,2.0
FDX3W1Z-3085-AA ,2024-06-01,False,10.0,2.0,
FDX3W1Z-3085-AA ,2024-07-01,False,6.0,4.0,
FDX3W1Z-3085-AA ,2024-08-01,False,2.0,4.0,
FDX3W1Z-3085-AA ,2024-09-01,False,2.0,0.0,
FDX3W1Z-3085-AA ,2024-10-01,False,25.0,1.0,
FDX3W1Z-3085-AA ,2024-11-01,False,24.0,1.0,
FDX3W1Z-3085-AA ,2024-12-01,False,25.0,0.0,
FDX3W1Z-3085-AA ,2025-01-01,False,25.0,0.0,
FDX3W1Z-3085-AA ,2025-02-01,False,24.0,1.0,
FDX3W1Z-3085-AA ,2025-03-01,False,21.0,3.0,
FDX3W1Z-3085-AA ,2025-04-01,False,26.0,2.0,
FDX3W1Z-3085-AA ,2025-05-01,False,23.0,3.0,3.0
FDX3W1Z-3085-AA ,2025-06-01,False,23.0,0.0,2.0
FDX3W1Z-5K484-AA ,2024-06-01,False,162.0,0.0,
FDX3W1Z-5K484-AA ,2024-07-01,False,150.0,12.0,
FDX3W1Z-5K484-AA ,2024-08-01,False,146.0,4.0,
FDX3W1Z-5K484-AA ,2024-09-01,False,142.0,4.0,
FDX3W1Z-5K484-AA ,2024-10-01,False,132.0,10.0,
FDX3W1Z-5K484-AA ,2024-11-01,False,132.0,0.0,
FDX3W1Z-5K484-AA ,2024-12-01,False,132.0,0.0,
FDX3W1Z-5K484-AA ,2025-01-01,False,130.0,2.0,
FDX3W1Z-5K484-AA ,2025-02-01,False,126.0,4.0,
FDX3W1Z-5K484-AA ,2025-03-01,False,124.0,2.0,
FDX3W1Z-5K484-AA ,2025-04-01,False,122.0,2.0,
FDX3W1Z-5K484-AA ,2025-05-01,False,120.0,2.0,2.0
FDX3W1Z-5K484-AA ,2025-06-01,False,119.0,1.0,4.0
FDX3W1Z-8125-BA ,2024-06-01,True,0.0,0.0,
FDX3W1Z-8125-BA ,2024-07-01,True,0.0,0.0,
FDX3W1Z-8125-BA ,2024-08-01,True,0.0,0.0,
FDX3W1Z-8125-BA ,2024-09-01,True,0.0,1.0,
FDX3W1Z-8125-BA ,2024-10-01,True,0.0,1.0,
FDX3W1Z-8125-BA ,2024-11-01,True,0.0,3.0,
FDX3W1Z-8125-BA ,2024-12-01,True,0.0,0.0,
FDX3W1Z-8125-BA ,2025-01-01,True,0.0,0.0,
FDX3W1Z-8125-BA ,2025-02-01,True,0.0,0.0,
FDX3W1Z-8125-BA ,2025-03-01,True,0.0,0.0,
FDX3W1Z-8125-BA ,2025-04-01,True,0.0,0.0,
FDX3W1Z-8125-BA ,2025-05-01,True,0.0,1.0,1.0
FDX3W1Z-8125-BA ,2025-06-01,True,0.0,0.0,0.0
FDX3W3Z-13008-AA ,2024-06-01,False,57.0,3.0,
FDX3W3Z-13008-AA ,2024-07-01,False,67.0,2.0,
FDX3W3Z-13008-AA ,2024-08-01,False,66.0,1.0,
FDX3W3Z-13008-AA ,2024-09-01,False,63.0,3.0,
FDX3W3Z-13008-AA ,2024-10-01,False,63.0,0.0,
FDX3W3Z-13008-AA ,2024-11-01,False,62.0,1.0,
FDX3W3Z-13008-AA ,2024-12-01,False,59.0,3.0,
FDX3W3Z-13008-AA ,2025-01-01,False,57.0,2.0,
FDX3W3Z-13008-AA ,2025-02-01,False,57.0,0.0,
